-1.503906249999999980e-04,-1.503906249999999980e-04
-1.562500000000000033e-04,-1.562500000000000033e-04
-1.630859374999999822e-04,-1.630859374999999822e-04
-1.523437500000000269e-04,-1.523437500000000269e-04
-1.611328125000000076e-04,-1.611328125000000076e-04
-1.728515625000000180e-04,-1.728515625000000180e-04
-1.425781250000000182e-04,-1.425781250000000182e-04
-2.236328125000000089e-04,-2.236328125000000089e-04
-1.289062500000000061e-04,-1.289062500000000061e-04
-1.523437500000000269e-04,-1.523437500000000269e-04
-1.455078124999999937e-04,-1.455078124999999937e-04
-1.542968750000000015e-04,-1.542968750000000015e-04
-1.181640625000000101e-04,-1.181640625000000101e-04
-1.660156250000000119e-04,-1.660156250000000119e-04
-1.152343750000000075e-04,-1.152343750000000075e-04
-1.503906249999999980e-04,-1.503906249999999980e-04
-1.445312500000000199e-04,-1.445312500000000199e-04
-1.416015625000000173e-04,-1.416015625000000173e-04
-1.230468750000000009e-04,-1.230468750000000009e-04
-1.562500000000000033e-04,-1.562500000000000033e-04
-1.767578125000000215e-04,-1.767578125000000215e-04
-1.718750000000000171e-04,-1.718750000000000171e-04
-1.914062500000000074e-04,-1.914062500000000074e-04
-1.552734375000000295e-04,-1.552734375000000295e-04
-1.513671875000000260e-04,-1.513671875000000260e-04
-1.513671875000000260e-04,-1.513671875000000260e-04
-1.494140624999999972e-04,-1.494140624999999972e-04
-1.708984374999999892e-04,-1.708984374999999892e-04
-1.494140624999999972e-04,-1.494140624999999972e-04
-1.796875000000000241e-04,-1.796875000000000241e-04
-1.494140624999999972e-04,-1.494140624999999972e-04
-1.728515625000000180e-04,-1.728515625000000180e-04
-1.582031250000000321e-04,-1.582031250000000321e-04
-1.494140624999999972e-04,-1.494140624999999972e-04
-1.689453125000000145e-04,-1.689453125000000145e-04
-1.396484375000000156e-04,-1.396484375000000156e-04
-1.738281250000000189e-04,-1.738281250000000189e-04
-1.816406250000000258e-04,-1.816406250000000258e-04
-1.552734375000000295e-04,-1.552734375000000295e-04
-1.738281250000000189e-04,-1.738281250000000189e-04
-1.630859375000000364e-04,-1.630859375000000364e-04
-1.601562500000000338e-04,-1.601562500000000338e-04
-1.816406250000000258e-04,-1.816406250000000258e-04
-1.435546875000000191e-04,-1.435546875000000191e-04
-1.523437500000000269e-04,-1.523437500000000269e-04
-1.455078124999999937e-04,-1.455078124999999937e-04
-1.757812499999999935e-04,-1.757812499999999935e-04
-1.494140624999999972e-04,-1.494140624999999972e-04
-1.513671875000000260e-04,-1.513671875000000260e-04
-1.650390625000000111e-04,-1.650390625000000111e-04
-1.679687500000000408e-04,-1.679687500000000408e-04
-1.494140624999999972e-04,-1.494140624999999972e-04
-1.699218750000000154e-04,-1.699218750000000154e-04
-1.367187500000000130e-04,-1.367187500000000130e-04
-1.328125000000000095e-04,-1.328125000000000095e-04
-1.865234375000000030e-04,-1.865234375000000030e-04
-1.435546875000000191e-04,-1.435546875000000191e-04
-1.367187500000000130e-04,-1.367187500000000130e-04
-1.552734375000000024e-04,-1.552734375000000024e-04
-1.523437500000000269e-04,-1.523437500000000269e-04
-1.552734375000000024e-04,-1.552734375000000024e-04
-1.308593750000000078e-04,-1.308593750000000078e-04
-1.484375000000000234e-04,-1.484375000000000234e-04
-1.503906249999999980e-04,-1.503906249999999980e-04
-1.777343750000000223e-04,-1.777343750000000223e-04
-1.513671875000000260e-04,-1.513671875000000260e-04
-1.513671875000000260e-04,-1.513671875000000260e-04
-1.894531250000000327e-04,-1.894531250000000327e-04
-1.757812499999999935e-04,-1.757812499999999935e-04
-1.552734375000000295e-04,-1.552734375000000295e-04
-1.347656250000000113e-04,-1.347656250000000113e-04
-1.591796875000000059e-04,-1.591796875000000059e-04
-1.455078124999999937e-04,-1.455078124999999937e-04
-1.250000000000000026e-04,-1.250000000000000026e-04
-1.513671875000000260e-04,-1.513671875000000260e-04
-1.494140624999999972e-04,-1.494140624999999972e-04
-1.328125000000000095e-04,-1.328125000000000095e-04
-1.503906249999999980e-04,-1.503906249999999980e-04
-1.562500000000000033e-04,-1.562500000000000033e-04
-1.513671875000000260e-04,-1.513671875000000260e-04
-1.679687500000000408e-04,-1.679687500000000408e-04
-1.796875000000000241e-04,-1.796875000000000241e-04
-1.494140624999999972e-04,-1.494140624999999972e-04
-1.318359375000000087e-04,-1.318359375000000087e-04
-1.269531250000000043e-04,-1.269531250000000043e-04
-1.591796875000000059e-04,-1.591796875000000059e-04
-2.011718750000000160e-04,-2.011718750000000160e-04
-1.650390625000000111e-04,-1.650390625000000111e-04
-1.923828125000000353e-04,-1.923828125000000353e-04
-1.933593750000000091e-04,-1.933593750000000091e-04
-1.923828125000000353e-04,-1.923828125000000353e-04
-1.269531250000000043e-04,-1.269531250000000043e-04
-1.406250000000000165e-04,-1.406250000000000165e-04
-1.923828125000000353e-04,-1.923828125000000353e-04
-1.376953125000000139e-04,-1.376953125000000139e-04
-1.621093750000000085e-04,-1.621093750000000085e-04
-1.621093750000000085e-04,-1.621093750000000085e-04
-1.806640624999999978e-04,-1.806640624999999978e-04
-1.562500000000000033e-04,-1.562500000000000033e-04
-1.289062500000000061e-04,-1.289062500000000061e-04
-1.572265625000000041e-04,-1.572265625000000041e-04
-1.386718750000000147e-04,-1.386718750000000147e-04
-1.835937500000000004e-04,-1.835937500000000004e-04
-1.826171875000000267e-04,-1.826171875000000267e-04
-1.464843750000000217e-04,-1.464843750000000217e-04
-1.406250000000000165e-04,-1.406250000000000165e-04
-1.894531250000000327e-04,-1.894531250000000327e-04
-1.621093750000000085e-04,-1.621093750000000085e-04
-1.523437500000000269e-04,-1.523437500000000269e-04
-1.777343750000000223e-04,-1.777343750000000223e-04
-1.953125000000000108e-04,-1.953125000000000108e-04
-1.914062500000000074e-04,-1.914062500000000074e-04
-1.542968750000000015e-04,-1.542968750000000015e-04
-1.826171875000000267e-04,-1.826171875000000267e-04
-1.669921875000000128e-04,-1.669921875000000128e-04
-1.601562500000000338e-04,-1.601562500000000338e-04
-1.728515625000000180e-04,-1.728515625000000180e-04
-1.611328125000000076e-04,-1.611328125000000076e-04
-1.699218750000000154e-04,-1.699218750000000154e-04
-1.601562500000000338e-04,-1.601562500000000338e-04
-1.621093750000000085e-04,-1.621093750000000085e-04
-1.787109374999999961e-04,-1.787109374999999961e-04
-1.748046875000000197e-04,-1.748046875000000197e-04
-1.748046875000000197e-04,-1.748046875000000197e-04
-1.269531250000000043e-04,-1.269531250000000043e-04
-1.494140624999999972e-04,-1.494140624999999972e-04
-1.816406250000000258e-04,-1.816406250000000258e-04
-1.728515625000000180e-04,-1.728515625000000180e-04
-1.943359375000000100e-04,-1.943359375000000100e-04
-1.757812499999999935e-04,-1.757812499999999935e-04
-2.001953124999999881e-04,-2.001953124999999881e-04
-1.533203125000000007e-04,-1.533203125000000007e-04
-1.562500000000000033e-04,-1.562500000000000033e-04
-1.806640624999999978e-04,-1.806640624999999978e-04
-1.708984374999999892e-04,-1.708984374999999892e-04
-1.582031250000000321e-04,-1.582031250000000321e-04
-1.884765625000000048e-04,-1.884765625000000048e-04
-1.767578125000000215e-04,-1.767578125000000215e-04
-1.455078124999999937e-04,-1.455078124999999937e-04
-1.679687500000000408e-04,-1.679687500000000408e-04
-1.523437500000000269e-04,-1.523437500000000269e-04
-1.630859375000000364e-04,-1.630859375000000364e-04
-1.757812499999999935e-04,-1.757812499999999935e-04
-1.933593750000000091e-04,-1.933593750000000091e-04
-1.582031250000000321e-04,-1.582031250000000321e-04
-1.621093750000000085e-04,-1.621093750000000085e-04
-1.777343750000000223e-04,-1.777343750000000223e-04
-1.875000000000000310e-04,-1.875000000000000310e-04
-1.718750000000000171e-04,-1.718750000000000171e-04
-1.367187500000000130e-04,-1.367187500000000130e-04
-1.435546875000000191e-04,-1.435546875000000191e-04
-1.142578125000000066e-04,-1.142578125000000066e-04
-1.445312500000000199e-04,-1.445312500000000199e-04
-1.552734375000000024e-04,-1.552734375000000024e-04
-1.347656250000000113e-04,-1.347656250000000113e-04
-1.845703125000000284e-04,-1.845703125000000284e-04
-1.660156250000000119e-04,-1.660156250000000119e-04
-1.816406250000000258e-04,-1.816406250000000258e-04
-1.357421875000000121e-04,-1.357421875000000121e-04
-1.513671875000000260e-04,-1.513671875000000260e-04
-1.406250000000000165e-04,-1.406250000000000165e-04
-1.572265625000000041e-04,-1.572265625000000041e-04
-1.669921875000000128e-04,-1.669921875000000128e-04
-1.708984374999999892e-04,-1.708984374999999892e-04
-1.982421875000000134e-04,-1.982421875000000134e-04
-1.855468750000000022e-04,-1.855468750000000022e-04
-1.748046875000000197e-04,-1.748046875000000197e-04
-1.171874999999999957e-04,-1.171874999999999957e-04
-1.640625000000000102e-04,-1.640625000000000102e-04
-1.162109375000000083e-04,-1.162109375000000083e-04
-1.542968750000000015e-04,-1.542968750000000015e-04
-1.875000000000000310e-04,-1.875000000000000310e-04
-1.279296875000000052e-04,-1.279296875000000052e-04
-1.513671875000000260e-04,-1.513671875000000260e-04
-1.503906250000000252e-04,-1.503906250000000252e-04
-1.591796875000000059e-04,-1.591796875000000059e-04
-1.767578125000000215e-04,-1.767578125000000215e-04
-1.796875000000000241e-04,-1.796875000000000241e-04
-1.884765625000000048e-04,-1.884765625000000048e-04
-1.308593750000000078e-04,-1.308593750000000078e-04
-1.396484375000000156e-04,-1.396484375000000156e-04
-1.640625000000000102e-04,-1.640625000000000102e-04
-1.689453125000000145e-04,-1.689453125000000145e-04
-1.601562500000000338e-04,-1.601562500000000338e-04
-1.591796875000000059e-04,-1.591796875000000059e-04
-1.562500000000000033e-04,-1.562500000000000033e-04
-1.611328125000000076e-04,-1.611328125000000076e-04
-1.542968750000000015e-04,-1.542968750000000015e-04
-1.513671875000000260e-04,-1.513671875000000260e-04
-1.660156250000000119e-04,-1.660156250000000119e-04
-2.031250000000000178e-04,-2.031250000000000178e-04
-1.738281250000000189e-04,-1.738281250000000189e-04
-1.337890625000000104e-04,-1.337890625000000104e-04
-1.669921875000000128e-04,-1.669921875000000128e-04
-1.806640624999999978e-04,-1.806640624999999978e-04
-1.386718750000000147e-04,-1.386718750000000147e-04
-1.757812499999999935e-04,-1.757812499999999935e-04
-1.611328125000000076e-04,-1.611328125000000076e-04
-1.660156250000000119e-04,-1.660156250000000119e-04
-1.562500000000000033e-04,-1.562500000000000033e-04
-1.582031250000000321e-04,-1.582031250000000321e-04
-2.011718750000000160e-04,-2.011718750000000160e-04
-1.542968750000000015e-04,-1.542968750000000015e-04
-1.406250000000000165e-04,-1.406250000000000165e-04
-1.669921875000000128e-04,-1.669921875000000128e-04
-1.552734375000000295e-04,-1.552734375000000295e-04
-1.230468750000000009e-04,-1.230468750000000009e-04
-1.923828125000000353e-04,-1.923828125000000353e-04
-1.699218750000000154e-04,-1.699218750000000154e-04
-1.943359375000000100e-04,-1.943359375000000100e-04
-1.601562500000000338e-04,-1.601562500000000338e-04
-2.021484375000000169e-04,-2.021484375000000169e-04
-1.757812499999999935e-04,-1.757812499999999935e-04
-1.367187500000000130e-04,-1.367187500000000130e-04
-1.318359375000000087e-04,-1.318359375000000087e-04
-1.591796875000000059e-04,-1.591796875000000059e-04
-1.640625000000000102e-04,-1.640625000000000102e-04
-1.777343750000000223e-04,-1.777343750000000223e-04
-1.611328125000000076e-04,-1.611328125000000076e-04
-1.591796875000000059e-04,-1.591796875000000059e-04
-1.396484375000000156e-04,-1.396484375000000156e-04
-1.533203125000000007e-04,-1.533203125000000007e-04
-1.660156250000000119e-04,-1.660156250000000119e-04
-1.923828125000000353e-04,-1.923828125000000353e-04
-1.582031250000000321e-04,-1.582031250000000321e-04
-1.435546875000000191e-04,-1.435546875000000191e-04
-1.552734375000000024e-04,-1.552734375000000024e-04
-1.503906250000000252e-04,-1.503906250000000252e-04
-1.630859375000000364e-04,-1.630859375000000364e-04
-1.640625000000000102e-04,-1.640625000000000102e-04
-1.533203125000000007e-04,-1.533203125000000007e-04
-1.552734375000000295e-04,-1.552734375000000295e-04
-1.474609375000000226e-04,-1.474609375000000226e-04
-1.660156250000000119e-04,-1.660156250000000119e-04
-1.650390625000000111e-04,-1.650390625000000111e-04
-1.630859374999999822e-04,-1.630859374999999822e-04
-1.953125000000000108e-04,-1.953125000000000108e-04
-1.562500000000000033e-04,-1.562500000000000033e-04
-1.611328125000000076e-04,-1.611328125000000076e-04
-1.816406250000000258e-04,-1.816406250000000258e-04
-1.357421875000000121e-04,-1.357421875000000121e-04
-1.455078124999999937e-04,-1.455078124999999937e-04
-1.533203125000000007e-04,-1.533203125000000007e-04
-1.484375000000000234e-04,-1.484375000000000234e-04
-1.650390625000000111e-04,-1.650390625000000111e-04
-1.425781250000000182e-04,-1.425781250000000182e-04
-1.601562500000000338e-04,-1.601562500000000338e-04
-1.816406250000000258e-04,-1.816406250000000258e-04
-1.406250000000000165e-04,-1.406250000000000165e-04
-1.552734375000000024e-04,-1.552734375000000024e-04
-1.533203125000000007e-04,-1.533203125000000007e-04
-1.308593750000000078e-04,-1.308593750000000078e-04
-1.445312500000000199e-04,-1.445312500000000199e-04
-1.513671875000000260e-04,-1.513671875000000260e-04
-1.562500000000000033e-04,-1.562500000000000033e-04
-1.347656250000000113e-04,-1.347656250000000113e-04
-1.767578125000000215e-04,-1.767578125000000215e-04
-1.435546875000000191e-04,-1.435546875000000191e-04
-1.621093750000000085e-04,-1.621093750000000085e-04
-1.464843750000000217e-04,-1.464843750000000217e-04
-1.650390625000000111e-04,-1.650390625000000111e-04
-1.796875000000000241e-04,-1.796875000000000241e-04
-1.796875000000000241e-04,-1.796875000000000241e-04
-1.611328125000000076e-04,-1.611328125000000076e-04
-1.474609375000000226e-04,-1.474609375000000226e-04
-1.474609375000000226e-04,-1.474609375000000226e-04
-1.591796875000000059e-04,-1.591796875000000059e-04
-1.367187500000000130e-04,-1.367187500000000130e-04
-1.542968750000000015e-04,-1.542968750000000015e-04
-1.464843750000000217e-04,-1.464843750000000217e-04
-1.376953125000000139e-04,-1.376953125000000139e-04
-1.503906249999999980e-04,-1.503906249999999980e-04
-1.601562500000000338e-04,-1.601562500000000338e-04
-1.191406250000000110e-04,-1.191406250000000110e-04
-1.494140624999999972e-04,-1.494140624999999972e-04
-1.435546875000000191e-04,-1.435546875000000191e-04
-1.728515625000000180e-04,-1.728515625000000180e-04
-1.552734375000000295e-04,-1.552734375000000295e-04
-1.572265625000000041e-04,-1.572265625000000041e-04
-1.464843750000000217e-04,-1.464843750000000217e-04
-1.367187500000000130e-04,-1.367187500000000130e-04
-1.699218750000000154e-04,-1.699218750000000154e-04
-1.572265625000000041e-04,-1.572265625000000041e-04
-1.523437500000000269e-04,-1.523437500000000269e-04
-1.757812499999999935e-04,-1.757812499999999935e-04
-1.816406250000000258e-04,-1.816406250000000258e-04
-1.230468750000000009e-04,-1.230468750000000009e-04
-1.591796875000000059e-04,-1.591796875000000059e-04
-1.738281250000000189e-04,-1.738281250000000189e-04
-1.875000000000000310e-04,-1.875000000000000310e-04
-1.826171875000000267e-04,-1.826171875000000267e-04
-1.757812499999999935e-04,-1.757812499999999935e-04
-1.777343750000000223e-04,-1.777343750000000223e-04
-1.503906249999999980e-04,-1.503906249999999980e-04
-1.708984374999999892e-04,-1.708984374999999892e-04
-1.503906249999999980e-04,-1.503906249999999980e-04
-1.474609375000000226e-04,-1.474609375000000226e-04
-1.679687500000000408e-04,-1.679687500000000408e-04
-1.855468750000000022e-04,-1.855468750000000022e-04
-1.523437500000000269e-04,-1.523437500000000269e-04
-1.513671875000000260e-04,-1.513671875000000260e-04
-1.357421875000000121e-04,-1.357421875000000121e-04
-1.484375000000000234e-04,-1.484375000000000234e-04
-1.806640624999999978e-04,-1.806640624999999978e-04
-1.562500000000000033e-04,-1.562500000000000033e-04
-1.220703125000000000e-04,-1.220703125000000000e-04
-1.884765625000000048e-04,-1.884765625000000048e-04
-1.630859374999999822e-04,-1.630859374999999822e-04
-1.591796875000000059e-04,-1.591796875000000059e-04
-1.181640625000000101e-04,-1.181640625000000101e-04
-1.494140624999999972e-04,-1.494140624999999972e-04
-1.445312500000000199e-04,-1.445312500000000199e-04
-1.562500000000000033e-04,-1.562500000000000033e-04
-1.416015625000000173e-04,-1.416015625000000173e-04
-1.367187500000000130e-04,-1.367187500000000130e-04
-1.582031250000000321e-04,-1.582031250000000321e-04
-1.484375000000000234e-04,-1.484375000000000234e-04
-1.376953125000000139e-04,-1.376953125000000139e-04
-1.875000000000000310e-04,-1.875000000000000310e-04
-1.230468750000000009e-04,-1.230468750000000009e-04
-1.513671875000000260e-04,-1.513671875000000260e-04
-1.660156250000000119e-04,-1.660156250000000119e-04
-1.308593750000000078e-04,-1.308593750000000078e-04
-1.474609375000000226e-04,-1.474609375000000226e-04
-1.621093750000000085e-04,-1.621093750000000085e-04
-1.474609375000000226e-04,-1.474609375000000226e-04
-1.523437500000000269e-04,-1.523437500000000269e-04
-1.533203125000000007e-04,-1.533203125000000007e-04
-1.601562500000000338e-04,-1.601562500000000338e-04
-1.865234375000000030e-04,-1.865234375000000030e-04
-1.591796875000000059e-04,-1.591796875000000059e-04
-1.943359375000000100e-04,-1.943359375000000100e-04
-1.591796875000000059e-04,-1.591796875000000059e-04
-1.796875000000000241e-04,-1.796875000000000241e-04
-1.269531250000000043e-04,-1.269531250000000043e-04
-1.660156250000000119e-04,-1.660156250000000119e-04
-1.445312500000000199e-04,-1.445312500000000199e-04
-1.777343750000000223e-04,-1.777343750000000223e-04
-1.542968750000000015e-04,-1.542968750000000015e-04
-1.416015625000000173e-04,-1.416015625000000173e-04
-1.621093750000000085e-04,-1.621093750000000085e-04
-1.464843750000000217e-04,-1.464843750000000217e-04
-1.669921875000000128e-04,-1.669921875000000128e-04
-1.357421875000000121e-04,-1.357421875000000121e-04
-1.396484375000000156e-04,-1.396484375000000156e-04
-1.699218750000000154e-04,-1.699218750000000154e-04
-1.855468750000000022e-04,-1.855468750000000022e-04
-1.533203125000000007e-04,-1.533203125000000007e-04
-1.572265625000000041e-04,-1.572265625000000041e-04
-1.503906249999999980e-04,-1.503906249999999980e-04
-1.914062500000000074e-04,-1.914062500000000074e-04
-1.826171875000000267e-04,-1.826171875000000267e-04
-1.562500000000000033e-04,-1.562500000000000033e-04
-1.328125000000000095e-04,-1.328125000000000095e-04
-1.757812499999999935e-04,-1.757812499999999935e-04
-1.357421875000000121e-04,-1.357421875000000121e-04
-1.406250000000000165e-04,-1.406250000000000165e-04
-1.464843750000000217e-04,-1.464843750000000217e-04
-1.630859375000000364e-04,-1.630859375000000364e-04
-1.464843750000000217e-04,-1.464843750000000217e-04
-1.748046875000000197e-04,-1.748046875000000197e-04
-1.533203125000000007e-04,-1.533203125000000007e-04
-1.777343750000000223e-04,-1.777343750000000223e-04
-1.250000000000000026e-04,-1.250000000000000026e-04
-1.738281250000000189e-04,-1.738281250000000189e-04
-1.865234375000000030e-04,-1.865234375000000030e-04
-1.386718750000000147e-04,-1.386718750000000147e-04
-1.494140624999999972e-04,-1.494140624999999972e-04
-1.513671875000000260e-04,-1.513671875000000260e-04
-1.367187500000000130e-04,-1.367187500000000130e-04
-1.826171875000000267e-04,-1.826171875000000267e-04
-1.669921875000000128e-04,-1.669921875000000128e-04
-1.562500000000000033e-04,-1.562500000000000033e-04
-1.386718750000000147e-04,-1.386718750000000147e-04
-1.533203125000000007e-04,-1.533203125000000007e-04
-1.523437500000000269e-04,-1.523437500000000269e-04
-1.289062500000000061e-04,-1.289062500000000061e-04
-1.445312500000000199e-04,-1.445312500000000199e-04
-1.914062500000000074e-04,-1.914062500000000074e-04
-1.416015625000000173e-04,-1.416015625000000173e-04
-1.601562500000000338e-04,-1.601562500000000338e-04
-1.425781250000000182e-04,-1.425781250000000182e-04
-1.640625000000000102e-04,-1.640625000000000102e-04
-1.513671875000000260e-04,-1.513671875000000260e-04
-1.503906249999999980e-04,-1.503906249999999980e-04
-2.128906249999999993e-04,-2.128906249999999993e-04
-1.474609375000000226e-04,-1.474609375000000226e-04
-1.630859375000000364e-04,-1.630859375000000364e-04
-1.611328125000000076e-04,-1.611328125000000076e-04
-1.650390625000000111e-04,-1.650390625000000111e-04
-1.767578125000000215e-04,-1.767578125000000215e-04
-1.552734375000000295e-04,-1.552734375000000295e-04
-1.269531250000000043e-04,-1.269531250000000043e-04
-1.572265625000000041e-04,-1.572265625000000041e-04
-1.523437500000000269e-04,-1.523437500000000269e-04
-1.435546875000000191e-04,-1.435546875000000191e-04
-1.406250000000000165e-04,-1.406250000000000165e-04
-1.064453124999999997e-04,-1.064453124999999997e-04
-1.533203125000000007e-04,-1.533203125000000007e-04
-1.845703125000000284e-04,-1.845703125000000284e-04
-1.748046875000000197e-04,-1.748046875000000197e-04
-1.064453124999999997e-04,-1.064453124999999997e-04
-1.943359375000000100e-04,-1.943359375000000100e-04
-1.601562500000000338e-04,-1.601562500000000338e-04
-1.845703125000000284e-04,-1.845703125000000284e-04
-1.552734375000000024e-04,-1.552734375000000024e-04
-1.777343750000000223e-04,-1.777343750000000223e-04
-1.601562500000000338e-04,-1.601562500000000338e-04
-1.523437500000000269e-04,-1.523437500000000269e-04
-1.708984374999999892e-04,-1.708984374999999892e-04
-1.679687500000000408e-04,-1.679687500000000408e-04
-8.691406250000000943e-05,-8.691406250000000943e-05
-1.679687500000000408e-04,-1.679687500000000408e-04
-1.464843750000000217e-04,-1.464843750000000217e-04
-1.552734375000000024e-04,-1.552734375000000024e-04
-1.669921875000000128e-04,-1.669921875000000128e-04
-1.884765625000000048e-04,-1.884765625000000048e-04
-1.621093750000000085e-04,-1.621093750000000085e-04
-1.308593750000000078e-04,-1.308593750000000078e-04
-1.904296875000000065e-04,-1.904296875000000065e-04
-1.269531250000000043e-04,-1.269531250000000043e-04
-1.513671874999999989e-04,-1.513671874999999989e-04
-1.533203125000000007e-04,-1.533203125000000007e-04
-1.601562500000000338e-04,-1.601562500000000338e-04
-1.591796875000000059e-04,-1.591796875000000059e-04
-1.503906249999999980e-04,-1.503906249999999980e-04
-1.679687500000000408e-04,-1.679687500000000408e-04
-1.484375000000000234e-04,-1.484375000000000234e-04
-1.523437500000000269e-04,-1.523437500000000269e-04
-1.621093750000000085e-04,-1.621093750000000085e-04
-1.523437500000000269e-04,-1.523437500000000269e-04
-1.542968750000000015e-04,-1.542968750000000015e-04
-1.269531250000000043e-04,-1.269531250000000043e-04
-1.767578125000000215e-04,-1.767578125000000215e-04
-1.474609375000000226e-04,-1.474609375000000226e-04
-1.533203125000000007e-04,-1.533203125000000007e-04
-1.464843750000000217e-04,-1.464843750000000217e-04
-1.640625000000000102e-04,-1.640625000000000102e-04
-1.591796875000000059e-04,-1.591796875000000059e-04
-1.630859375000000364e-04,-1.630859375000000364e-04
-1.416015625000000173e-04,-1.416015625000000173e-04
-1.494140624999999972e-04,-1.494140624999999972e-04
-1.621093750000000085e-04,-1.621093750000000085e-04
-1.757812499999999935e-04,-1.757812499999999935e-04
-1.367187500000000130e-04,-1.367187500000000130e-04
-1.630859375000000364e-04,-1.630859375000000364e-04
-1.718750000000000171e-04,-1.718750000000000171e-04
-1.933593750000000091e-04,-1.933593750000000091e-04
